222.00 ,-1.80
221.00 ,-1.97
221.00 ,-2.14
221.00 ,-2.00
221.00 ,-2.03
221.00 ,-1.90
221.00 ,-1.50
221.00 ,-1.98
221.00 ,-1.79
221.00 ,-2.08
221.00 ,-2.00
219.00 ,-1.90
219.00 ,-1.44
219.00 ,-2.29
219.00 ,-2.09
219.00 ,-1.73
219.00 ,-1.95
219.00 ,-1.78
219.00 ,-1.69
219.00 ,-1.97
219.00 ,-1.79
217.00 ,-1.87
217.00 ,-1.81
217.00 ,-1.60
217.00 ,-1.33
217.00 ,-1.61
217.00 ,-1.69
217.00 ,-1.56
217.00 ,-1.80
217.00 ,-1.69
217.00 ,-1.61
216.00 ,-1.46
216.00 ,-1.52
216.00 ,-1.61
216.00 ,-1.51
216.00 ,-1.62
216.00 ,-1.54
216.00 ,-1.60
216.00 ,-1.55
216.00 ,-1.49
216.00 ,-1.25
214.00 ,-1.39
214.00 ,-1.32
214.00 ,-1.60
214.00 ,-1.58
214.00 ,-1.46
214.00 ,-1.37
214.00 ,-1.39
214.00 ,-1.35
214.00 ,-1.46
214.00 ,-1.68
213.00 ,-1.59
213.00 ,-1.51
213.00 ,-1.59
213.00 ,-1.26
213.00 ,-1.57
213.00 ,-1.48
213.00 ,-1.37
213.00 ,-1.70
213.00 ,-1.43
213.00 ,-1.65
211.00 ,-1.84
211.00 ,-1.08
211.00 ,-1.54
211.00 ,-1.19
211.00 ,-1.39
211.00 ,-1.22
211.00 ,-1.35
211.00 ,-1.10
211.00 ,-1.46
211.00 ,-1.48
210.00 ,-1.34
210.00 ,-1.14
210.00 ,-1.22
210.00 ,-1.34
210.00 ,-1.33
210.00 ,-1.24
210.00 ,-1.24
210.00 ,-1.28
210.00 ,-1.18
210.00 ,-1.34
208.00 ,-1.30
208.00 ,-1.16
208.00 ,-1.04
208.00 ,-1.27
208.00 ,-0.96
208.00 ,-0.82
208.00 ,-1.07
208.00 ,-1.38
208.00 ,-1.44
208.00 ,-1.39
207.00 ,-1.14
207.00 ,-1.06
207.00 ,-1.01
207.00 ,-1.03
207.00 ,-0.97
207.00 ,-1.09
207.00 ,-1.27
207.00 ,-1.10
207.00 ,-1.04
205.00 ,-0.80
205.00 ,-1.11
205.00 ,-0.79
205.00 ,-0.72
205.00 ,-0.68
205.00 ,-0.58
205.00 ,-0.90
205.00 ,-0.84
205.00 ,-0.77
205.00 ,-0.93
203.00 ,-1.06
203.00 ,-0.84
203.00 ,-0.91
203.00 ,-0.84
203.00 ,-0.79
203.00 ,-0.75
203.00 ,-0.86
203.00 ,-0.93
203.00 ,-1.00
203.00 ,-0.96
202.00 ,-0.92
202.00 ,-0.99
202.00 ,-0.81
202.00 ,-1.00
202.00 ,-0.96
202.00 ,-0.90
202.00 ,-1.08
202.00 ,-0.80
202.00 ,-1.01
202.00 ,-0.96
200.00 ,-0.95
200.00 ,-0.57
200.00 ,-0.71
200.00 ,-0.65
200.00 ,-0.64
200.00 ,-0.74
200.00 ,-0.72
200.00 ,-0.81
200.00 ,-0.85
200.00 ,-0.78
199.00 ,-0.78
199.00 ,-0.70
199.00 ,-0.76
199.00 ,-0.62
199.00 ,-0.63
199.00 ,-0.66
199.00 ,-0.68
199.00 ,-0.64
199.00 ,-0.67
199.00 ,-0.65
197.00 ,-0.61
197.00 ,-0.60
197.00 ,-0.52
197.00 ,-0.49
197.00 ,-0.50
197.00 ,-0.58
197.00 ,-0.53
197.00 ,-0.56
197.00 ,-0.50
197.00 ,-0.52
196.00 ,-0.63
196.00 ,-0.59
196.00 ,-0.43
196.00 ,-0.52
196.00 ,-0.46
196.00 ,-0.55
196.00 ,-0.50
196.00 ,-0.51
196.00 ,-0.52
196.00 ,-0.48
194.00 ,-0.46
194.00 ,-0.47
194.00 ,-0.35
194.00 ,-0.40
194.00 ,-0.33
194.00 ,-0.37
194.00 ,-0.34
194.00 ,-0.34
194.00 ,-0.34
194.00 ,-0.38
193.00 ,-0.36
193.00 ,-0.32
193.00 ,-0.29
193.00 ,-0.30
193.00 ,-0.38
193.00 ,-0.28
193.00 ,-0.27
193.00 ,-0.28
193.00 ,-0.27
193.00 ,-0.29
191.00 ,-0.25
191.00 ,-0.33
191.00 ,-0.33
191.00 ,-0.12
191.00 ,-0.12
191.00 ,-0.12
191.00 ,-0.13
191.00 ,-0.16
191.00 ,-0.16
190.00 ,-0.15
190.00 ,-0.15
190.00 ,-0.15
190.00 ,-0.15
190.00 ,-0.15
190.00 ,-0.15
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.05
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.06
190.00 ,-0.05
190.00 ,-0.05
