89791.00 ,268 ,3.97
89891.00 ,267 ,4.19
89993.00 ,266 ,4.13
90094.00 ,266 ,4.07
90195.00 ,265 ,3.91
90297.00 ,264 ,3.76
90398.00 ,264 ,3.86
90500.00 ,263 ,4.02
90600.00 ,262 ,3.91
90701.00 ,261 ,4.02
90803.00 ,261 ,3.91
90904.00 ,260 ,3.91
91005.00 ,259 ,3.91
91107.00 ,259 ,4.02
91207.00 ,258 ,3.81
91309.00 ,257 ,3.63
91410.00 ,257 ,3.81
91511.00 ,256 ,3.77
91613.00 ,255 ,3.50
91714.00 ,255 ,3.58
91815.00 ,254 ,3.45
91916.00 ,253 ,3.76
92017.00 ,253 ,3.34
92119.00 ,252 ,3.30
92220.00 ,251 ,3.09
92321.00 ,251 ,3.19
92423.00 ,250 ,3.19
92524.00 ,249 ,3.37
92624.00 ,249 ,3.41
92726.00 ,248 ,3.12
92827.00 ,247 ,3.19
92929.00 ,247 ,3.12
93030.00 ,246 ,3.26
93131.00 ,245 ,3.26
93232.00 ,245 ,3.09
93333.00 ,244 ,2.83
93434.00 ,243 ,2.65
93536.00 ,243 ,3.00
93637.00 ,242 ,2.91
93739.00 ,241 ,3.09
93840.00 ,241 ,3.30
93940.00 ,240 ,2.97
94042.00 ,239 ,2.31
94143.00 ,239 ,2.54
94244.00 ,238 ,2.69
94346.00 ,237 ,2.61
94447.00 ,237 ,2.86
94548.00 ,236 ,2.70
94649.00 ,235 ,2.70
94750.00 ,235 ,2.50
94852.00 ,234 ,2.59
94953.00 ,233 ,2.46
95054.00 ,232 ,2.40
95156.00 ,232 ,2.38
95256.00 ,231 ,2.36
95357.00 ,230 ,2.46
95459.00 ,230 ,2.31
95560.00 ,229 ,2.05
95662.00 ,228 ,2.20
95763.00 ,228 ,2.14
95864.00 ,227 ,2.24
95965.00 ,226 ,2.12
96066.00 ,226 ,2.08
96167.00 ,225 ,2.14
96269.00 ,224 ,1.91
96370.00 ,224 ,1.97
96472.00 ,223 ,1.82
96572.00 ,222 ,1.97
96673.00 ,222 ,1.80
96775.00 ,221 ,1.93
96876.00 ,220 ,1.85
96977.00 ,220 ,1.75
97079.00 ,219 ,1.82
97180.00 ,218 ,1.76
97281.00 ,218 ,1.69
97382.00 ,217 ,1.61
97483.00 ,216 ,1.64
97585.00 ,216 ,1.59
97686.00 ,215 ,1.53
97787.00 ,214 ,1.47
97888.00 ,214 ,1.42
97989.00 ,213 ,1.41
98091.00 ,212 ,1.46
98192.00 ,212 ,1.40
98293.00 ,211 ,1.43
98395.00 ,210 ,1.35
98496.00 ,210 ,1.26
98596.00 ,209 ,1.26
98698.00 ,208 ,1.13
98799.00 ,208 ,1.10
98900.00 ,207 ,1.09
99002.00 ,206 ,1.02
99103.00 ,205 ,1.05
99205.00 ,205 ,0.98
99305.00 ,204 ,0.94
99406.00 ,203 ,0.88
99508.00 ,203 ,0.84
99609.00 ,202 ,0.89
99710.00 ,201 ,0.83
99812.00 ,201 ,0.76
99912.00 ,200 ,0.81
100014.00 ,199 ,0.73
100115.00 ,199 ,0.64
100216.00 ,199 ,0.70
100318.00 ,199 ,0.64
100419.00 ,199 ,0.65
100520.00 ,199 ,0.64
100622.00 ,199 ,0.65
100723.00 ,199 ,0.72
100824.00 ,199 ,0.62
100925.00 ,199 ,0.66
101026.00 ,199 ,0.58
101128.00 ,199 ,0.64
101229.00 ,199 ,0.62
101330.00 ,199 ,0.68
101432.00 ,199 ,0.60
101533.00 ,199 ,0.61
101635.00 ,199 ,0.66
101735.00 ,199 ,0.66
101836.00 ,199 ,0.71
101938.00 ,199 ,0.63
102039.00 ,199 ,0.77
102140.00 ,199 ,0.66
102242.00 ,199 ,0.65
102343.00 ,199 ,0.60
102445.00 ,199 ,0.64
102546.00 ,198 ,0.66
102647.00 ,198 ,0.61
102748.00 ,198 ,0.53
102849.00 ,198 ,0.58
102950.00 ,198 ,0.61
103052.00 ,198 ,0.60
103153.00 ,198 ,0.59
103255.00 ,198 ,0.62
103356.00 ,198 ,0.55
103457.00 ,198 ,0.60
103559.00 ,198 ,0.56
103659.00 ,198 ,0.54
103760.00 ,198 ,0.59
103862.00 ,198 ,0.56
103963.00 ,198 ,0.59
104065.00 ,198 ,0.56
104166.00 ,198 ,0.57
104267.00 ,198 ,0.56
